step,fx,fy,fz,gx,gy,gz,theta_tcn,theta_fuzzyakf,accel_weight,accel_norm,fuzzy_innovation,fuzzy_nis,min_covariance_eigenvalue,gyro_energy,gyro_vibration_feature,P_tcn_base,P_tcn,P_fuzzyakf_total,cross_error_total,S,NIS,innovation,K_raw,K_eff,Kmax,NIS_weight,quality_weight,correction_prev,correction,target_correction,theta_fused,theta_tcn_abs,fallback,fallback_reason_code,innovation_gate_flag,innovation_min_gate,slope_gate,nis_downweight_flag,nis_reject_flag,Kmax_cap_flag,rate_limit_flag,observer_valid,tcn_ready,regime_index,quality_score,quality_bin,p_help,v7_gate,label_main,label_turn,conf_main
11,2.31417188823368,-0.0382802965588479,9.80154294581297,-0.00272381692456258,0.00196401920624383,-0.00168120603807188,0,0.0692829740692693,0.0384024684122316,10.071102274727,0.167041055076562,2.19108002464732,9.96511924659427e-05,3.42708075178145e-06,0.00528925036298127,0.00108957462948209,0.00108957462948209,0.00163392086322493,0.000322193307619931,0.00207910887746715,2.30874416818937,0.0692829740692693,0.369091455564852,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.857189260695393,3,0.453248567518384,0,1,0,1
12,2.37627271351688,-0.00426715735597407,9.79215098177241,-0.00159180299732807,0.000487331424947009,0.00125430558271486,0,0.0736789247765859,0.0382839410174535,10.0763540562777,0.168775391259477,2.23165444065058,9.95715514076836e-05,3.47295727393603e-06,0.00532453487395543,0.00108957462948209,0.00108957462948209,0.00163392086322493,0.000322193307619931,0.00207910887746715,2.6110147549594,0.0736789247765859,0.369091455564852,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.859394458556201,3,0.447072861399275,0,1,0,1
13,2.42174069830484,-0.00976536151366385,9.76901816601452,0.00187389767653828,-0.00104456524949609,-0.000783559704714693,0,0.0779948405363717,0.0385455109919769,10.0647225148055,0.169325677078214,2.2626786293522,9.94820773905746e-05,3.56013815391138e-06,0.00539095096219838,0.00108957462948209,0.00108957462948209,0.00163392086322493,0.000322193307619931,0.00207910887746715,2.92586656534545,0.0779948405363717,0.369091455564852,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.861099092166937,3,0.477530798186493,0,1,0,1
14,2.43027499944154,0.066127270823675,9.77660159438201,-0.000996801492420133,7.63679083517044e-05,0.00118795396644809,0,0.0821042823914104,0.0383285830974278,10.0743510026269,0.165638299171207,2.15468573958115,9.93823515114849e-05,3.50266524117165e-06,0.00534725963856418,0.00108957462948209,0.00108957462948209,0.00163392086322493,0.000322193307619931,0.00207910887746715,3.24230888534358,0.0821042823914104,0.369091455564852,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.855200243950882,3,0.453248567518384,0,1,0,1
15,2.44672707571356,0.0264251295821428,9.79307790731671,0.00286747919064584,0.00020888164676348,-0.0026781544935107,0,0.0860050806844737,0.0378836314280996,10.0941342654671,0.162714053108577,2.05694038608859,9.92719628197364e-05,4.09946097622572e-06,0.00578489304663676,0.00108957462948209,0.00108957462948209,0.00163392086322493,0.000322193307619931,0.00207910887746715,3.55771358763759,0.0860050806844737,0.369091455564852,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.849598564806651,3,0.417582458732279,0,1,0,1
16,2.41874829581394,0.0566005900771365,9.76072938953112,-0.000512333185596589,-0.00127661553888897,-0.00231149500026984,0,0.089749520224959,0.0387353254488136,10.056111831168,0.156907013959512,1.95579737177922,9.91503958746893e-05,4.25625001058788e-06,0.00589448030326808,0.00108957462948209,0.00108957462948209,0.00163392086322493,0.000322193307619931,0.00207910887746715,3.87424461888845,0.089749520224959,0.369091455564852,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.843392498439018,3,0.450808312049314,0,1,0,1
17,2.32806990265637,0.0327468536206381,9.75637574163042,0.000270604731598882,-0.00223008882465692,-0.000214274383443505,0,0.0931632224991597,0.0393352010203927,10.0303464267168,0.14449979472416,1.68472724479487,9.9017175014312e-05,4.29805933995966e-06,0.00592336042239101,0.00108957462948209,0.00108957462948209,0.00163392086322493,0.000322193307619931,0.00207910887746715,4.17457023078151,0.0931632224991597,0.369091455564852,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.824789076603814,3,0.419626571422284,0,1,0,1
18,2.28263016981229,0.0385033320314058,9.71549725346831,0.000518418621466165,-0.00273320855626258,-0.00218485094173705,0,0.0964343498244528,0.0405564289997664,9.9801187308,0.13761155488396,1.57509018771169,9.88717283951517e-05,4.70879439879763e-06,0.00619993047939801,0.00108957462948209,0.00108957462948209,0.00163392086322493,0.000322193307619931,0.00207910887746715,4.47287004872685,0.0964343498244528,0.369091455564852,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.816379352636743,3,0.457122741536033,0,1,0,1
19,2.22631776448872,0.0603544686061368,9.79501991821732,-0.000715902945435224,0.000256712242446795,0.000525318423211327,0,0.0993049922652338,0.0389889140730308,10.0450260651047,0.127040655786617,1.29238367577816,9.87138581433326e-05,4.51607356128126e-06,0.00607173011774273,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,3.84331614548702,0.0993049922652338,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.790596633180297,2,0.425422925993711,0,1,0,1
20,2.19986670944139,0.0047049286827557,9.79025813209617,-0.00443868311870688,3.20018334406849e-05,-0.00316296113531287,0,0.102013926442815,0.0392271644084325,10.0343704321067,0.121705465620408,1.19377435187299,9.85429650692113e-05,5.77563263767403e-06,0.00686644169363091,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,4.05585923452468,0.102013926442815,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.77936750589408,2,0.425422925993711,0,1,0,1
21,2.14272287491359,0.00881739440148052,9.77329124839587,-0.00144073071364236,0.000130445376350934,0.000543184985429127,0,0.104541424442364,0.0399216595180673,10.0054265721704,0.113793449283113,1.06216828441555,9.83584946428288e-05,5.6062395514823e-06,0.00676499969167974,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,4.25932493928238,0.104541424442364,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.761174100934081,2,0.438332954452629,0,1,0,1
22,2.03564919441389,-0.00300222258804198,9.80477096839275,0.0021194404408144,-7.2799259481542e-05,0.000211404972265931,0,0.106711982164602,0.0397176319128601,10.0138609136884,0.100148568412383,0.818974410977714,9.81601061367439e-05,5.55302855274015e-06,0.00673281852781516,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,4.43803088705699,0.106711982164602,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.720596237220105,2,0.427646262768031,0,1,0,1
23,2.05863872741623,0.0533722109969434,9.73532182984815,0.00113145242856147,0.00194809326257569,-0.000281031676678969,0,0.108976331636401,0.0413008851461879,9.95074535568279,0.101637372258287,0.876774452796364,9.79469562590893e-05,5.53308866315752e-06,0.0067207195090744,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,4.62837261911482,0.108976331636401,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.731609557742112,2,0.465284537263612,0,1,0,1
24,1.91432953480574,0.0178649473375004,9.77251483399814,-0.000274816831330874,0.00296272494934713,-0.000659536400140389,0,0.110830035496144,0.0411039897083561,9.95826405077143,0.08441023381048,0.602192302119986,9.77188666667958e-05,5.72084681396849e-06,0.00683379764977791,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,4.78717045123315,0.110830035496144,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.669066009303718,2,0.465284537263612,0,1,0,1
25,1.89507424759844,0.00675324138885254,9.75042216137862,-0.00211505795339364,0.000314737976463535,-0.00224208122050275,0,0.112581196401217,0.0417686150529072,9.93287895503027,0.0811069212695744,0.565020915002145,9.74751582605387e-05,5.91477739023872e-06,0.00694866153033613,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,4.93964417354797,0.112581196401217,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.659406684028548,2,0.465284537263612,0,1,0,1
26,1.7878234005838,0.00944601268899395,9.75878507019025,-0.00136500979107425,0.000722427985786643,-0.000218431775649445,0,0.114076298341391,0.0427527020572737,9.92120394836226,0.0685776683373579,0.413424955288099,9.72151835436538e-05,5.74068183897627e-06,0.00684563429417627,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,5.07171437362411,0.114076298341391,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.614591991350598,2,0.465284537263612,0,1,0,1
27,1.69018441495638,0.0381565639006594,9.79600702479318,0.000301397911081203,0.000181175906319782,-0.00144884349963976,0,0.115479032481685,0.0496728319929029,9.94082154098581,0.0567505949987815,0.327976826817866,9.69360312086619e-05,5.56478839184162e-06,0.00673994391779588,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,5.197209452609,0.115479032481685,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.579054663914719,2,0.465284537263612,0,1,0,1
28,1.67970083828703,0.0831362441967944,9.78360708374985,-0.000483192966588158,0.00234569529601163,-0.00420302727702887,0,0.116878676767268,0.0519518146984706,9.92709797022481,0.0544967499531209,0.316148404818728,9.66379159095436e-05,6.45660898005654e-06,0.00725995950967319,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,5.32395675011586,0.116878676767268,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.573439876450943,2,0.465284537263612,0,1,0,1
29,1.64998064199584,0.0211572670075974,9.82860995440761,-0.00216771891397194,0.000355383527419576,-0.00401624015787908,0,0.118165429501737,0.0545844807430647,9.96616563101319,0.0494126370126701,0.272903806562004,9.63196037535407e-05,7.18155291841939e-06,0.00765669130780492,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,5.44182814204312,0.118165429501737,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.550070269940793,2,0.465284537263612,0,1,0,1
30,1.59157598931994,0.0115424715050481,9.79658284183535,-0.00236029146529716,9.53367892188887e-05,-0.000405171819003809,0,0.119430178593479,0.0636158843074772,9.92503313522786,0.0428581837076301,0.238440158557602,9.59763196871279e-05,7.10968672787082e-06,0.00761828451838254,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,5.55894158028094,0.119430178593479,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.528297382550697,2,0.465284537263612,0,1,0,1
31,1.4876204900577,0.00570233403776793,9.76966433186324,0.00136956965532101,0.00145698146714415,0.000284041724776415,0,0.120657252840287,0.0855579857877727,9.88227647844027,0.0316320307756803,0.173148891319656,9.55968015459192e-05,6.95816217836686e-06,0.00753666530403438,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.1678919588415,0.120657252840287,0.88236688806096,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.480624071829514,1,0.465284537263612,0,1,0,1
32,1.51859026202982,0.0148499885880741,9.84381531956803,0.00054270563469427,0.00217367410647672,-0.000646263642214896,0,0.121756959489019,0.0763584257216437,9.9602729356105,0.032349834374672,0.162467469815315,9.51954860794649e-05,6.88210633056577e-06,0.00749536255569757,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,5.77765406779428,0.121756959489019,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.512631621695071,2,0.465284537263612,0,1,0,1
33,1.42632339501665,0.0232656499105469,9.79962240754054,-0.00121117373710399,0.00187176979754347,-0.000837370435869246,0,0.122798123257132,0.107259204441672,9.90290558614027,0.022724098717007,0.111306735459425,9.47412452407484e-05,6.8215836762032e-06,0.00746233189805712,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.31710931364863,0.122798123257132,0.88236688806096,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.475322336969215,1,0.465284537263612,0,1,0,1
34,1.3210124276622,-0.0156966268407363,9.83864826317029,3.3496729203012e-05,-0.000296492023424316,0.00321211662827393,0,0.123499352648655,0.165111321755756,9.9269491720526,0.0106390900698921,0.0367964215089282,9.41923997741972e-05,7.00084063161581e-06,0.00755974334496626,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.36655514220941,0.123499352648655,0.88236688806096,0,1,1,0,0,0,0,0,0,1,74,1,1,0,0,0,0,0,1,0,1,0.493746106908623,1,0.713401664833938,1,1,0,1
35,1.27316478617937,0.0213722179041937,9.7995741011424,0.000519674244586382,0.000614296629070619,-0.000113623826647071,0,0.124049455804255,0.258541192093347,9.88195617821928,0.00565529529057836,0.0158120775596616,9.34620410755118e-05,6.68381520218281e-06,0.00738659304094335,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.40554167047192,0.124049455804255,0.88236688806096,0,1,1,0,0,0,0,0,0,1,74,1,1,0,0,0,0,0,1,0,1,0.441778641923643,1,0.801362140898751,1,1,0,1
36,1.2249243057735,0.0627515520015135,9.80623175223355,0.00155464077676166,0.00146829073713671,-0.00128825349826046,0,0.124123478720535,0.44888580016629,9.88263924721867,0.000168479981258338,2.31510593213453e-05,9.22466488278674e-05,6.66124357753926e-06,0.00737411002034532,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.4108009977101,0.124123478720535,0.88236688806096,0,1,1,0,0,0,0,0,0,1,74,1,1,0,0,0,0,0,1,0,1,0.443169956419658,1,0.801362140898751,1,1,0,1
37,1.1496410200531,0.0407122866997932,9.82242485387811,-5.2254028163878e-05,-0.000516192704850442,0.00110968977975552,0,0.123682220235152,0.218319249789384,9.8895582295348,-0.00764252271198296,0.02513409732182,9.11732239144987e-05,6.403211238627e-06,0.00722987635800621,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.37949598052653,0.123682220235152,0.88236688806096,0,1,1,0,0,0,0,0,0,1,74,1,1,0,0,0,0,0,1,0,1,0.45605314144304,1,0.801362140898751,1,1,0,1
38,1.04398322633321,0.0187324103455327,9.78239012194878,-0.00151094289842954,0.00229838927561223,-0.00076676847394649,0,0.123035945937126,0.148503252436748,9.83795753081215,-0.0174229139496058,0.0908778835541842,9.012718290064e-05,6.49072445655576e-06,0.00727911435325769,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.33384736613545,0.123035945937126,0.88236688806096,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.398411813057845,1,0.465284537263612,0,1,0,1
39,1.06249422872917,0.0174088413025111,9.73808541298797,-4.89622294380044e-05,0.00244275823480136,-0.0025375267542572,0,0.122426600741734,0.177944645444584,9.79589222911764,-0.0144181529279346,0.0741144931039899,8.8873332938971e-05,6.7866135898366e-06,0.00744317991613613,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.29102622727591,0.122426600741734,0.88236688806096,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.371374505927279,1,0.458745092211957,0,1,0,1
40,1.05912173584825,0.0358481455014515,9.75264051352501,-0.000387354690300057,-0.00135540125449804,-0.000780329243281788,0,0.121783263910449,0.186571234804109,9.81004693805955,-0.0142725344304893,0.0761357587187901,8.74438833416078e-05,6.57708640758042e-06,0.00732738024715319,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.24604708129665,0.121783263910449,0.88236688806096,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.375012215358075,1,0.467512609602161,0,1,0,1
41,1.02330684066474,-0.00571173168780743,9.81429799060327,0.00139020829806441,-0.00161641089479018,0.00148284275673455,0,0.121209470716164,0.136384687305486,9.8675039681973,-0.0179085659639937,0.088868468728068,8.60984776181239e-05,6.58544638390158e-06,0.00733203559668346,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.20613004692043,0.121209470716164,0.88236688806096,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.402937513325294,1,0.465284537263612,0,1,0,1
42,0.942778836297802,0.0122991124620584,9.79103918349447,-0.00016555651770236,-4.67464859007333e-05,0.00213294782447536,0,0.120582776603867,0.110344846009036,9.83633221760339,-0.025247040064715,0.143921060047932,8.48047157002848e-05,6.4851270955281e-06,0.00727597505663119,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.16274824640081,0.120582776603867,0.88236688806096,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.457238041508546,1,0.465284537263612,0,1,0,1
43,0.975905747939482,0.0117238228444001,9.7881212834994,0.00229859377610771,0.00204849403287584,-0.000444442911331854,0,0.12001233480773,0.127083553092239,9.83665836233919,-0.0212595527817922,0.117146574652002,8.33832804849656e-05,6.6447402733378e-06,0.00736496963615826,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.12345592171696,0.12001233480773,0.88236688806096,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.431397981427817,1,0.465284537263612,0,1,0,1
44,0.923391182200972,0.0835883270680611,9.78166167406499,-0.00010085990349461,0.000988527127191642,0.000437032230102456,0,0.119410233436996,0.109865639951844,9.82550473968948,-0.025930752686661,0.151367459627111,8.20125994361272e-05,6.37142104824466e-06,0.00721190684866589,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.08218498865052,0.119410233436996,0.88236688806096,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.463308988669439,1,0.465284537263612,0,1,0,1
45,0.882424454692244,0.0603149585252303,9.80260440943115,0.00265735442263127,-0.00108415078096786,-0.000968115170600107,0,0.118801765024009,0.0954158694554717,9.84242673430998,-0.029650644680495,0.172521257780089,8.0701537832326e-05,6.51155811717729e-06,0.00729078709514641,0.00284980193900787,0.00284980193900787,0.000178637123814681,-0.000232247604340901,0.00349293427150435,4.04068850878815,0.118801765024009,0.88236688806096,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.480137497467423,1,0.465284537263612,0,1,0,1
46,0.806509071877029,-0.0109621303009856,9.86527744338237,7.66832631822546e-05,0.0018297016339399,0.00205790623110659,0,0.118249326445167,0.0733818010170792,9.89819559749299,-0.0372766177987977,0.210795280613146,7.95080700966297e-05,6.56541353372453e-06,0.00732087511983371,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,5.44955823408356,0.118249326445167,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.509304834110433,2,0.465284537263612,0,1,0,1
47,0.764086843272116,0.00362240379729958,9.79203938495982,0.00228688501030784,0.00182417294852849,-0.000301360374078924,0,0.117642387717009,0.0745966040634037,9.82180620570754,-0.0404201784442268,0.251932693720612,7.83122870295762e-05,6.66955626061724e-06,0.00737870972660725,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,5.39375986784524,0.117642387717009,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.537120045158291,2,0.465284537263612,0,1,0,1
48,0.754602866142201,-0.0425997454170179,9.81334473006141,-0.00280234744886069,0.00147216140863802,-0.000852962139781173,0,0.117051754842514,0.0720615375419567,9.84240697263244,-0.0409374221512455,0.249822665423356,7.71381846917793e-05,6.87347619004234e-06,0.00749066150047052,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,5.33973623150481,0.117051754842514,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.535757673642902,2,0.465284537263612,0,1,0,1
49,0.68851490276015,0.0132873987046557,9.80654118688846,-0.00144251144887109,0.000384416151248118,0.00196091316249461,0,0.116438172911515,0.0644470298526722,9.83069068664186,-0.0469843563443481,0.294828639715655,7.60170117946887e-05,6.83349215495568e-06,0.00746884257621016,0.00109083141996135,0.00109083141996135,0.00134905366903603,-6.29966043373888e-05,0.00256587829767216,5.28390147080322,0.116438172911515,0.449681508801695,0,1,1,0,0,0,0,0,0,1,106,1,1,0,0,0,0,0,1,0,1,0.562418022902134,2,0.465284537263612,0,1,0,1
